id,trial,answer,pred,response
Kedu_history_19,0,A,B,B
Kedu_history_19,1,A,B,B
Kedu_history_19,2,A,B,B
Kedu_history_20,0,B,A,A
Kedu_history_20,1,B,A,A
Kedu_history_20,2,B,A,A
Kedu_history_21,0,B,B,B
Kedu_history_21,1,B,B,B
Kedu_history_21,2,B,B,B
Kedu_history_22,0,D,D,D
Kedu_history_22,1,D,D,D
Kedu_history_22,2,D,D,D
Kedu_history_23,0,B,A,A
Kedu_history_23,1,B,A,A
Kedu_history_23,2,B,A,A
Kedu_history_24,0,B,B,B
Kedu_history_24,1,B,B,B
Kedu_history_24,2,B,B,B
Kedu_history_25,0,C,C,C
Kedu_history_25,1,C,C,C
Kedu_history_25,2,C,C,C
Kedu_history_26,0,C,C,C
Kedu_history_26,1,C,C,C
Kedu_history_26,2,C,C,C
Kedu_history_27,0,D,D,D
Kedu_history_27,1,D,D,D
Kedu_history_27,2,D,D,D
Kedu_history_28,0,B,B,B
Kedu_history_28,1,B,B,B
Kedu_history_28,2,B,B,B
Kedu_history_29,0,C,A,A
Kedu_history_29,1,C,A,A
Kedu_history_29,2,C,A,A
Kedu_history_30,0,B,B,B
Kedu_history_30,1,B,B,B
Kedu_history_30,2,B,B,B
Kedu_history_31,0,B,C,C
Kedu_history_31,1,B,C,C
Kedu_history_31,2,B,C,C
Kedu_history_32,0,C,C,C
Kedu_history_32,1,C,C,C
Kedu_history_32,2,C,C,C
Kedu_history_33,0,D,D,D
Kedu_history_33,1,D,D,D
Kedu_history_33,2,D,D,D
Kedu_history_34,0,C,C,C
Kedu_history_34,1,C,C,C
Kedu_history_34,2,C,C,C
Kedu_history_35,0,A,A,A
Kedu_history_35,1,A,A,A
Kedu_history_35,2,A,A,A
Kedu_history_36,0,C,C,C
Kedu_history_36,1,C,C,C
Kedu_history_36,2,C,C,C
Kedu_history_37,0,B,B,B
Kedu_history_37,1,B,B,B
Kedu_history_37,2,B,B,B
Kedu_history_38,0,C,C,C
Kedu_history_38,1,C,C,C
Kedu_history_38,2,C,C,C
Kedu_history_39,0,C,C,C
Kedu_history_39,1,C,C,C
Kedu_history_39,2,C,C,C
Kedu_history_40,0,A,C,C
Kedu_history_40,1,A,C,C
Kedu_history_40,2,A,C,C
Kedu_history_41,0,C,C,C
Kedu_history_41,1,C,C,C
Kedu_history_41,2,C,C,C
Kedu_history_42,0,A,A,A
Kedu_history_42,1,A,A,A
Kedu_history_42,2,A,A,A
Kedu_history_43,0,B,B,B
Kedu_history_43,1,B,B,B
Kedu_history_43,2,B,B,B
Kedu_history_44,0,B,B,B
Kedu_history_44,1,B,B,B
Kedu_history_44,2,B,B,B
PSE_history_13_1,0,B,A,A
PSE_history_13_1,1,B,A,A
PSE_history_13_1,2,B,A,A
PSE_history_13_2,0,D,D,D
PSE_history_13_2,1,D,D,D
PSE_history_13_2,2,D,D,D
PSE_history_13_3,0,B,B,B
PSE_history_13_3,1,B,B,B
PSE_history_13_3,2,B,B,B
PSE_history_13_4,0,A,C,C
PSE_history_13_4,1,A,C,C
PSE_history_13_4,2,A,C,C
PSE_history_13_5,0,A,D,D
PSE_history_13_5,1,A,D,D
PSE_history_13_5,2,A,D,D
PSE_history_13_6,0,B,B,B
PSE_history_13_6,1,B,B,B
PSE_history_13_6,2,B,B,B
PSE_history_13_7,0,D,D,D
PSE_history_13_7,1,D,D,D
PSE_history_13_7,2,D,D,D
PSE_history_13_8,0,D,D,D
PSE_history_13_8,1,D,D,D
PSE_history_13_8,2,D,D,D
PSE_history_13_9,0,C,C,C
PSE_history_13_9,1,C,C,C
PSE_history_13_9,2,C,C,C
PSE_history_13_10,0,A,B,B
PSE_history_13_10,1,A,B,B
PSE_history_13_10,2,A,B,B
PSE_history_13_11,0,B,B,B
PSE_history_13_11,1,B,B,B
PSE_history_13_11,2,B,B,B
PSE_history_13_12,0,D,D,D
PSE_history_13_12,1,D,D,D
PSE_history_13_12,2,D,D,D
PSE_history_13_13,0,C,D,D
PSE_history_13_13,1,C,D,D
PSE_history_13_13,2,C,D,D
PSE_history_13_14,0,C,C,C
PSE_history_13_14,1,C,C,C
PSE_history_13_14,2,C,C,C
PSE_history_13_15,0,A,D,D
PSE_history_13_15,1,A,D,D
PSE_history_13_15,2,A,D,D
PSE_history_13_16,0,D,D,D
PSE_history_13_16,1,D,B,B
PSE_history_13_16,2,D,B,B
PSE_history_13_17,0,C,D,D
PSE_history_13_17,1,C,D,D
PSE_history_13_17,2,C,D,D
PSE_history_13_18,0,B,B,"B: ㄱ, ㄹ"
PSE_history_13_18,1,B,D,"D: ㄷ, ㄹ"
PSE_history_13_18,2,B,B,"B: ㄱ, ㄹ"
PSE_history_13_19,0,C,C,C
PSE_history_13_19,1,C,C,C
PSE_history_13_19,2,C,C,C
PSE_history_14_1,0,C,C,C
PSE_history_14_1,1,C,C,C
PSE_history_14_1,2,C,C,C
PSE_history_14_2,0,B,B,B
PSE_history_14_2,1,B,B,B
PSE_history_14_2,2,B,B,B
PSE_history_14_3,0,B,C,C
PSE_history_14_3,1,B,C,C
PSE_history_14_3,2,B,C,C
PSE_history_14_4,0,D,D,D
PSE_history_14_4,1,D,D,D
PSE_history_14_4,2,D,D,D
PSE_history_14_5,0,D,D,D
PSE_history_14_5,1,D,D,D
PSE_history_14_5,2,D,D,D
PSE_history_14_6,0,B,B,B
PSE_history_14_6,1,B,B,B
PSE_history_14_6,2,B,B,B
PSE_history_14_7,0,B,B,B
PSE_history_14_7,1,B,B,B
PSE_history_14_7,2,B,B,B
PSE_history_14_8,0,D,D,D
PSE_history_14_8,1,D,D,D
PSE_history_14_8,2,D,D,D
PSE_history_14_9,0,A,C,C
PSE_history_14_9,1,A,A,A
PSE_history_14_9,2,A,A,A
PSE_history_14_10,0,D,D,D
PSE_history_14_10,1,D,D,D
PSE_history_14_10,2,D,D,D
PSE_history_14_11,0,C,C,C
PSE_history_14_11,1,C,C,C
PSE_history_14_11,2,C,C,C
PSE_history_14_12,0,B,B,B
PSE_history_14_12,1,B,B,B
PSE_history_14_12,2,B,B,B
PSE_history_14_13,0,A,D,D
PSE_history_14_13,1,A,D,D
PSE_history_14_13,2,A,D,D
PSE_history_14_14,0,A,B,B
PSE_history_14_14,1,A,B,B
PSE_history_14_14,2,A,B,B
PSE_history_14_15,0,B,B,B
PSE_history_14_15,1,B,B,B
PSE_history_14_15,2,B,B,B
PSE_history_14_16,0,A,D,D
PSE_history_14_16,1,A,D,D
PSE_history_14_16,2,A,D,D
PSE_history_14_17,0,C,C,C
PSE_history_14_17,1,C,C,C
PSE_history_14_17,2,C,C,C
PSE_history_14_18,0,D,D,D
PSE_history_14_18,1,D,D,D
PSE_history_14_18,2,D,D,D
PSE_history_14_19,0,D,D,D
PSE_history_14_19,1,D,D,D
PSE_history_14_19,2,D,D,D
PSE_history_15_1,0,D,D,D
PSE_history_15_1,1,D,D,D
PSE_history_15_1,2,D,D,D
PSE_history_15_2,0,D,D,D
PSE_history_15_2,1,D,D,D
PSE_history_15_2,2,D,D,D
PSE_history_15_3,0,B,B,B
PSE_history_15_3,1,B,B,B
PSE_history_15_3,2,B,B,B
PSE_history_15_4,0,B,B,B
PSE_history_15_4,1,B,B,B
PSE_history_15_4,2,B,B,B
PSE_history_15_5,0,C,B,B
PSE_history_15_5,1,C,B,B
PSE_history_15_5,2,C,B,B
PSE_history_15_6,0,C,C,C
PSE_history_15_6,1,C,C,C
PSE_history_15_6,2,C,C,C
PSE_history_15_7,0,C,B,B
PSE_history_15_7,1,C,B,B
PSE_history_15_7,2,C,B,B
PSE_history_15_8,0,A,A,A
PSE_history_15_8,1,A,A,A
PSE_history_15_8,2,A,A,A
PSE_history_15_9,0,C,C,C
PSE_history_15_9,1,C,C,C
PSE_history_15_9,2,C,C,C
PSE_history_15_10,0,C,D,D
PSE_history_15_10,1,C,D,D
PSE_history_15_10,2,C,D,D
PSE_history_15_11,0,A,A,A
PSE_history_15_11,1,A,A,A
PSE_history_15_11,2,A,A,A
PSE_history_15_12,0,D,D,D
PSE_history_15_12,1,D,D,D
PSE_history_15_12,2,D,D,D
PSE_history_15_13,0,D,B,B
PSE_history_15_13,1,D,B,B
PSE_history_15_13,2,D,B,B
PSE_history_15_14,0,B,B,B
PSE_history_15_14,1,B,B,B
PSE_history_15_14,2,B,B,B
PSE_history_15_15,0,B,B,B
PSE_history_15_15,1,B,B,B
PSE_history_15_15,2,B,B,B
PSE_history_15_16,0,D,D,D
PSE_history_15_16,1,D,D,D
PSE_history_15_16,2,D,D,D
PSE_history_15_17,0,A,A,A
PSE_history_15_17,1,A,B,B
PSE_history_15_17,2,A,B,B
PSE_history_15_18,0,C,C,C
PSE_history_15_18,1,C,C,C
PSE_history_15_18,2,C,C,C
PSE_history_16_1,0,C,C,C
PSE_history_16_1,1,C,C,C
PSE_history_16_1,2,C,C,C
PSE_history_16_2,0,D,D,D
PSE_history_16_2,1,D,D,D
PSE_history_16_2,2,D,D,D
PSE_history_16_3,0,C,A,A
PSE_history_16_3,1,C,A,A
PSE_history_16_3,2,C,A,A
PSE_history_16_4,0,C,A,A
PSE_history_16_4,1,C,A,A
PSE_history_16_4,2,C,A,A
PSE_history_16_5,0,B,B,B
PSE_history_16_5,1,B,B,B
PSE_history_16_5,2,B,B,B
PSE_history_16_6,0,C,A,A
PSE_history_16_6,1,C,A,A
PSE_history_16_6,2,C,A,A
PSE_history_16_7,0,D,D,D
PSE_history_16_7,1,D,D,D
PSE_history_16_7,2,D,D,D
PSE_history_16_8,0,A,C,C
PSE_history_16_8,1,A,C,C
PSE_history_16_8,2,A,C,C
PSE_history_16_9,0,B,B,B
PSE_history_16_9,1,B,B,B
PSE_history_16_9,2,B,B,B
PSE_history_16_10,0,C,C,C
PSE_history_16_10,1,C,C,C
PSE_history_16_10,2,C,C,C
PSE_history_16_11,0,A,D,D
PSE_history_16_11,1,A,D,D
PSE_history_16_11,2,A,D,D
PSE_history_16_12,0,A,C,C
PSE_history_16_12,1,A,C,C
PSE_history_16_12,2,A,C,C
PSE_history_16_13,0,A,C,C
PSE_history_16_13,1,A,C,C
PSE_history_16_13,2,A,C,C
PSE_history_16_14,0,D,B,B
PSE_history_16_14,1,D,D,D
PSE_history_16_14,2,D,D,D
PSE_history_16_15,0,A,D,D
PSE_history_16_15,1,A,D,D
PSE_history_16_15,2,A,C,C
PSE_history_16_16,0,B,D,D
PSE_history_16_16,1,B,D,D
PSE_history_16_16,2,B,D,D
PSE_history_16_17,0,B,D,D
PSE_history_16_17,1,B,D,D
PSE_history_16_17,2,B,D,D
PSE_history_17_1,0,A,C,C
PSE_history_17_1,1,A,C,C
PSE_history_17_1,2,A,C,C
PSE_history_17_2,0,B,B,"B: ㄱ, ㄹ"
PSE_history_17_2,1,B,B,"B: ㄱ, ㄹ"
PSE_history_17_2,2,B,B,"B: ㄱ, ㄹ"
PSE_history_17_3,0,A,A,"A: ㄱ, ㄴ"
PSE_history_17_3,1,A,A,"A: ㄱ, ㄴ"
PSE_history_17_3,2,A,A,"A: ㄱ, ㄴ"
PSE_history_17_4,0,D,D,D
PSE_history_17_4,1,D,D,D
PSE_history_17_4,2,D,D,D
PSE_history_17_5,0,A,B,B
PSE_history_17_5,1,A,B,B
PSE_history_17_5,2,A,B,B
PSE_history_17_6,0,C,B,B
PSE_history_17_6,1,C,B,B
PSE_history_17_6,2,C,B,B
PSE_history_17_7,0,B,B,B
PSE_history_17_7,1,B,B,B
PSE_history_17_7,2,B,B,B
PSE_history_17_8,0,C,D,D
PSE_history_17_8,1,C,D,D
PSE_history_17_8,2,C,D,D
PSE_history_17_9,0,B,B,B
PSE_history_17_9,1,B,B,B
PSE_history_17_9,2,B,B,B
PSE_history_17_10,0,C,D,D
PSE_history_17_10,1,C,D,D
PSE_history_17_10,2,C,D,D
PSE_history_17_11,0,D,D,D
PSE_history_17_11,1,D,D,D
PSE_history_17_11,2,D,D,D
PSE_history_17_12,0,D,D,D
PSE_history_17_12,1,D,D,D
PSE_history_17_12,2,D,D,D
PSE_history_17_13,0,C,B,B
PSE_history_17_13,1,C,B,B
PSE_history_17_13,2,C,B,B
PSE_history_17_14,0,D,D,D
PSE_history_17_14,1,D,D,D
PSE_history_17_14,2,D,D,D
PSE_history_17_15,0,B,B,B: ㄴ → ㄱ → ㄹ → ㄷ
PSE_history_17_15,1,B,B,B: ㄴ → ㄱ → ㄹ → ㄷ
PSE_history_17_15,2,B,B,B: ㄴ → ㄱ → ㄹ → ㄷ
PSE_history_17_16,0,A,A,A
PSE_history_17_16,1,A,A,A
PSE_history_17_16,2,A,A,A
PSE_history_17_17,0,C,B,B
PSE_history_17_17,1,C,B,B
PSE_history_17_17,2,C,B,B
PSE_history_17_18,0,C,C,C
PSE_history_17_18,1,C,C,C
PSE_history_17_18,2,C,C,C
PSE_history_17_19,0,A,D,D
PSE_history_17_19,1,A,D,D
PSE_history_17_19,2,A,D,D
PSE_history_18_1,0,A,A,A
PSE_history_18_1,1,A,A,A
PSE_history_18_1,2,A,A,A
PSE_history_18_2,0,B,C,C
PSE_history_18_2,1,B,C,C
PSE_history_18_2,2,B,C,C
PSE_history_18_3,0,A,A,A
PSE_history_18_3,1,A,A,A
PSE_history_18_3,2,A,A,A
PSE_history_18_4,0,C,D,D
PSE_history_18_4,1,C,D,D
PSE_history_18_4,2,C,D,D
PSE_history_18_5,0,C,D,D
PSE_history_18_5,1,C,D,D
PSE_history_18_5,2,C,D,D
PSE_history_18_6,0,A,B,B
PSE_history_18_6,1,A,B,B
PSE_history_18_6,2,A,B,B
PSE_history_18_7,0,A,C,C
PSE_history_18_7,1,A,C,C
PSE_history_18_7,2,A,C,C
PSE_history_18_8,0,C,B,B
PSE_history_18_8,1,C,B,B
PSE_history_18_8,2,C,B,B
PSE_history_18_9,0,B,C,C
PSE_history_18_9,1,B,C,C
PSE_history_18_9,2,B,C,C
PSE_history_18_10,0,D,D,D
PSE_history_18_10,1,D,D,D
PSE_history_18_10,2,D,D,D
PSE_history_18_11,0,B,C,C
PSE_history_18_11,1,B,D,D
PSE_history_18_11,2,B,D,D
PSE_history_18_12,0,B,C,C
PSE_history_18_12,1,B,C,C
PSE_history_18_12,2,B,D,D
PSE_history_18_13,0,D,A,A
PSE_history_18_13,1,D,A,A
PSE_history_18_13,2,D,A,A
PSE_history_18_14,0,B,C,C
PSE_history_18_14,1,B,C,C
PSE_history_18_14,2,B,C,C
PSE_history_18_15,0,C,C,C: ㄹ→ㄴ→ㄷ→ㄱ
PSE_history_18_15,1,C,C,C: ㄹ→ㄴ→ㄷ→ㄱ
PSE_history_18_15,2,C,C,C: ㄹ→ㄴ→ㄷ→ㄱ
PSE_history_18_16,0,D,D,D
PSE_history_18_16,1,D,D,D
PSE_history_18_16,2,D,D,D
PSE_history_18_17,0,B,B,B
PSE_history_18_17,1,B,A,A
PSE_history_18_17,2,B,A,A
PSE_history_18_18,0,B,C,C
PSE_history_18_18,1,B,C,C
PSE_history_18_18,2,B,C,C
PSE_history_18_19,0,C,C,C
PSE_history_18_19,1,C,C,C: ㄹ→ㄱ→ㄴ→ㄷ
PSE_history_18_19,2,C,C,C
PSE_history_19_1,0,C,C,C
PSE_history_19_1,1,C,C,C
PSE_history_19_1,2,C,C,C
PSE_history_19_2,0,D,A,A
PSE_history_19_2,1,D,A,A
PSE_history_19_2,2,D,A,A
PSE_history_19_3,0,C,C,C
PSE_history_19_3,1,C,C,C
PSE_history_19_3,2,C,C,C
PSE_history_19_4,0,C,C,C
PSE_history_19_4,1,C,C,C
PSE_history_19_4,2,C,C,C
PSE_history_19_5,0,D,D,D
PSE_history_19_5,1,D,D,D
PSE_history_19_5,2,D,D,D
PSE_history_19_6,0,A,C,C
PSE_history_19_6,1,A,C,C
PSE_history_19_6,2,A,C,C
PSE_history_19_7,0,A,A,A
PSE_history_19_7,1,A,A,A
PSE_history_19_7,2,A,A,A
PSE_history_19_8,0,D,C,C
PSE_history_19_8,1,D,C,C
PSE_history_19_8,2,D,C,C
PSE_history_19_9,0,C,A,A
PSE_history_19_9,1,C,A,A
PSE_history_19_9,2,C,A,A
PSE_history_19_10,0,A,A,A
PSE_history_19_10,1,A,,정답 (Answer): A
PSE_history_19_10,2,A,,정답 (Answer): A
PSE_history_19_11,0,C,C,C
PSE_history_19_11,1,C,C,C
PSE_history_19_11,2,C,C,C
PSE_history_19_12,0,B,C,C
PSE_history_19_12,1,B,C,C
PSE_history_19_12,2,B,D,D
PSE_history_19_13,0,D,D,D
PSE_history_19_13,1,D,D,D
PSE_history_19_13,2,D,D,D
PSE_history_19_14,0,A,B,B: 시장을 감독하는 관청인 동시전을 신설하였다.
PSE_history_19_14,1,A,A,A
PSE_history_19_14,2,A,A,A
PSE_history_19_15,0,C,C,C
PSE_history_19_15,1,C,C,C
PSE_history_19_15,2,C,C,C
PSE_history_19_16,0,D,D,D
PSE_history_19_16,1,D,D,D
PSE_history_19_16,2,D,D,D
PSE_history_19_17,0,A,A,A
PSE_history_19_17,1,A,A,A
PSE_history_19_17,2,A,A,A
PSE_history_19_18,0,B,C,C
PSE_history_19_18,1,B,C,C
PSE_history_19_18,2,B,C,C
PSE_history_19_19,0,B,D,D
PSE_history_19_19,1,B,D,D
PSE_history_19_19,2,B,D,D
PSE_history_19_20,0,B,B,B
PSE_history_19_20,1,B,B,B
PSE_history_19_20,2,B,B,B
PSE_history_20_1,0,C,C,C
PSE_history_20_1,1,C,C,C
PSE_history_20_1,2,C,C,C
PSE_history_20_2,0,D,B,B
PSE_history_20_2,1,D,D,D
PSE_history_20_2,2,D,B,B
PSE_history_20_3,0,C,C,C
PSE_history_20_3,1,C,C,C
PSE_history_20_3,2,C,C,C
PSE_history_20_4,0,B,B,B
PSE_history_20_4,1,B,B,B
PSE_history_20_4,2,B,B,B
PSE_history_20_5,0,D,D,D
PSE_history_20_5,1,D,D,D
PSE_history_20_5,2,D,D,D
PSE_history_20_6,0,B,D,D
PSE_history_20_6,1,B,D,D
PSE_history_20_6,2,B,D,D
PSE_history_20_7,0,A,D,D
PSE_history_20_7,1,A,D,D
PSE_history_20_7,2,A,D,D
PSE_history_20_8,0,D,C,C
PSE_history_20_8,1,D,C,C
PSE_history_20_8,2,D,C,C
PSE_history_20_9,0,C,D,D
PSE_history_20_9,1,C,D,D
PSE_history_20_9,2,C,D,D
PSE_history_20_10,0,C,C,C
PSE_history_20_10,1,C,C,C
PSE_history_20_10,2,C,C,C
PSE_history_20_11,0,A,A,A
PSE_history_20_11,1,A,A,A
PSE_history_20_11,2,A,A,A
PSE_history_20_12,0,B,D,D
PSE_history_20_12,1,B,D,D
PSE_history_20_12,2,B,D,D
PSE_history_20_13,0,A,A,A
PSE_history_20_13,1,A,A,A
PSE_history_20_13,2,A,A,A
PSE_history_20_14,0,C,D,D
PSE_history_20_14,1,C,D,D
PSE_history_20_14,2,C,D,D
PSE_history_20_15,0,B,B,B
PSE_history_20_15,1,B,B,B
PSE_history_20_15,2,B,B,B
PSE_history_20_16,0,B,B,B
PSE_history_20_16,1,B,B,B
PSE_history_20_16,2,B,B,B
PSE_history_20_17,0,D,B,B
PSE_history_20_17,1,D,D,D
PSE_history_20_17,2,D,D,D
PSE_history_20_18,0,C,C,C
PSE_history_20_18,1,C,C,C
PSE_history_20_18,2,C,C,C
PSE_history_20_19,0,D,D,D
PSE_history_20_19,1,D,D,D
PSE_history_20_19,2,D,D,D
PSE_history_21_1,0,C,D,D
PSE_history_21_1,1,C,D,D
PSE_history_21_1,2,C,D,D
PSE_history_21_2,0,B,B,B
PSE_history_21_2,1,B,B,B
PSE_history_21_2,2,B,B,B
PSE_history_21_3,0,C,D,D
PSE_history_21_3,1,C,D,D
PSE_history_21_3,2,C,D,D
PSE_history_21_4,0,A,A,A
PSE_history_21_4,1,A,A,A
PSE_history_21_4,2,A,A,A
PSE_history_21_5,0,A,A,"A: ㄱ, ㄴ"
PSE_history_21_5,1,A,A,A
PSE_history_21_5,2,A,A,A
PSE_history_21_6,0,D,D,D
PSE_history_21_6,1,D,D,D
PSE_history_21_6,2,D,D,D
PSE_history_21_7,0,D,D,D
PSE_history_21_7,1,D,D,D
PSE_history_21_7,2,D,D,D
PSE_history_21_8,0,C,C,C
PSE_history_21_8,1,C,C,C
PSE_history_21_8,2,C,C,C
PSE_history_21_9,0,A,B,B
PSE_history_21_9,1,A,B,B
PSE_history_21_9,2,A,B,B
PSE_history_21_10,0,D,D,D
PSE_history_21_10,1,D,D,D
PSE_history_21_10,2,D,D,D
PSE_history_21_11,0,C,C,C
PSE_history_21_11,1,C,C,C
PSE_history_21_11,2,C,C,C
PSE_history_21_12,0,B,D,D
PSE_history_21_12,1,B,D,D
PSE_history_21_12,2,B,D,D
PSE_history_21_13,0,D,C,"C: ㄴ, ㄷ, ㄹ"
PSE_history_21_13,1,D,C,"C: ㄴ, ㄷ, ㄹ"
PSE_history_21_13,2,D,C,C
PSE_history_21_14,0,B,B,"B: ㄱ, ㄹ"
PSE_history_21_14,1,B,B,"B: ㄱ, ㄹ"
PSE_history_21_14,2,B,B,"B: ㄱ, ㄹ"
PSE_history_21_15,0,A,A,A
PSE_history_21_15,1,A,A,A
PSE_history_21_15,2,A,A,A
PSE_history_21_16,0,D,D,D
PSE_history_21_16,1,D,D,D
PSE_history_21_16,2,D,D,D
PSE_history_21_17,0,B,B,B
PSE_history_21_17,1,B,B,B
PSE_history_21_17,2,B,B,B
PSE_history_21_18,0,B,B,B
PSE_history_21_18,1,B,B,B
PSE_history_21_18,2,B,B,B
PSE_history_21_19,0,C,D,D
PSE_history_21_19,1,C,D,D
PSE_history_21_19,2,C,D,D
PSE_history_22_1,0,A,D,D
PSE_history_22_1,1,A,D,D
PSE_history_22_1,2,A,D,D
PSE_history_22_2,0,C,C,C
PSE_history_22_2,1,C,C,C
PSE_history_22_2,2,C,C,C
PSE_history_22_3,0,D,D,D
PSE_history_22_3,1,D,D,D
PSE_history_22_3,2,D,D,D
PSE_history_22_4,0,A,A,A
PSE_history_22_4,1,A,A,A
PSE_history_22_4,2,A,A,A
PSE_history_22_5,0,B,B,B
PSE_history_22_5,1,B,B,B
PSE_history_22_5,2,B,B,B
PSE_history_22_6,0,C,C,C
PSE_history_22_6,1,C,C,C
PSE_history_22_6,2,C,C,C
PSE_history_22_7,0,D,D,D
PSE_history_22_7,1,D,B,B
PSE_history_22_7,2,D,D,D
PSE_history_22_8,0,B,B,B
PSE_history_22_8,1,B,B,B
PSE_history_22_8,2,B,B,B
PSE_history_22_9,0,C,C,C
PSE_history_22_9,1,C,C,C
PSE_history_22_9,2,C,C,C
PSE_history_22_10,0,C,A,A: 반계수록
PSE_history_22_10,1,C,A,A: 반계수록
PSE_history_22_10,2,C,A,A: 반계수록
PSE_history_22_11,0,A,A,A
PSE_history_22_11,1,A,A,A
PSE_history_22_11,2,A,A,A
PSE_history_22_12,0,D,D,D
PSE_history_22_12,1,D,D,D
PSE_history_22_12,2,D,D,D
PSE_history_22_13,0,A,A,A
PSE_history_22_13,1,A,A,A
PSE_history_22_13,2,A,A,A
PSE_history_22_14,0,B,B,B
PSE_history_22_14,1,B,B,B
PSE_history_22_14,2,B,B,B
PSE_history_22_15,0,A,D,D
PSE_history_22_15,1,A,D,D: 신라에 침입한 왜군을 낙동강 유역에서 물리쳤다.
PSE_history_22_15,2,A,D,D: 신라에 침입한 왜군을 낙동강 유역에서 물리쳤다.
PSE_history_22_16,0,B,B,B
PSE_history_22_16,1,B,B,B
PSE_history_22_16,2,B,B,B
PSE_history_22_17,0,B,B,B
PSE_history_22_17,1,B,B,B
PSE_history_22_17,2,B,B,B
PSE_history_22_18,0,C,B,B
PSE_history_22_18,1,C,B,B
PSE_history_22_18,2,C,B,B
PSE_history_22_19,0,B,B,B
PSE_history_22_19,1,B,B,B
PSE_history_22_19,2,B,B,B
PSE_history_22_20,0,D,D,D
PSE_history_22_20,1,D,D,D
PSE_history_22_20,2,D,D,D
KIIP_law_1,0,A,A,A
KIIP_law_1,1,A,A,A
KIIP_law_1,2,A,A,A
KIIP_law_2,0,B,B,B
KIIP_law_2,1,B,B,B
KIIP_law_2,2,B,B,B
KIIP_law_3,0,A,A,A
KIIP_law_3,1,A,A,A
KIIP_law_3,2,A,A,A
KIIP_law_4,0,B,B,B
KIIP_law_4,1,B,B,B
KIIP_law_4,2,B,B,B
KIIP_law_5,0,A,B,B
KIIP_law_5,1,A,B,B
KIIP_law_5,2,A,B,B
KIIP_law_6,0,C,B,B
KIIP_law_6,1,C,B,B
KIIP_law_6,2,C,B,B
KIIP_law_7,0,A,A,A
KIIP_law_7,1,A,A,A
KIIP_law_7,2,A,A,A
KIIP_law_8,0,C,C,C
KIIP_law_8,1,C,C,C
KIIP_law_8,2,C,C,C
KIIP_law_9,0,C,C,C
KIIP_law_9,1,C,C,C
KIIP_law_9,2,C,C,C
KIIP_law_10,0,A,A,A
KIIP_law_10,1,A,A,A
KIIP_law_10,2,A,A,A
KIIP_law_11,0,B,B,B
KIIP_law_11,1,B,B,B
KIIP_law_11,2,B,B,B
KIIP_law_12,0,A,A,A
KIIP_law_12,1,A,A,A
KIIP_law_12,2,A,A,A
KIIP_law_13,0,B,B,B
KIIP_law_13,1,B,B,B
KIIP_law_13,2,B,B,B
KIIP_law_14,0,C,C,C
KIIP_law_14,1,C,C,C
KIIP_law_14,2,C,C,C
KIIP_law_15,0,B,B,B
KIIP_law_15,1,B,B,B
KIIP_law_15,2,B,B,B
KIIP_law_16,0,A,A,A
KIIP_law_16,1,A,A,A
KIIP_law_16,2,A,A,A
KIIP_law_17,0,A,D,D
KIIP_law_17,1,A,D,D
KIIP_law_17,2,A,D,D
KIIP_law_18,0,A,A,A
KIIP_law_18,1,A,A,A
KIIP_law_18,2,A,A,A
KIIP_law_19,0,A,A,A
KIIP_law_19,1,A,A,A
KIIP_law_19,2,A,A,A
KIIP_law_20,0,C,D,D
KIIP_law_20,1,C,D,D
KIIP_law_20,2,C,D,D
KIIP_law_21,0,B,C,C
KIIP_law_21,1,B,C,C
KIIP_law_21,2,B,C,C
KIIP_law_22,0,A,A,A
KIIP_law_22,1,A,A,A
KIIP_law_22,2,A,A,A
KIIP_law_23,0,B,B,B
KIIP_law_23,1,B,B,B
KIIP_law_23,2,B,B,B
KIIP_law_24,0,A,A,A
KIIP_law_24,1,A,A,A
KIIP_law_24,2,A,A,A
KIIP_law_25,0,A,A,A
KIIP_law_25,1,A,A,A
KIIP_law_25,2,A,A,A
KIIP_law_26,0,A,A,A
KIIP_law_26,1,A,A,A
KIIP_law_26,2,A,A,A
KIIP_law_27,0,A,A,A
KIIP_law_27,1,A,A,A
KIIP_law_27,2,A,A,A
KIIP_law_28,0,A,A,A
KIIP_law_28,1,A,A,A
KIIP_law_28,2,A,A,A
KIIP_law_29,0,A,A,A
KIIP_law_29,1,A,A,A
KIIP_law_29,2,A,A,A
KIIP_law_30,0,A,A,A
KIIP_law_30,1,A,A,A
KIIP_law_30,2,A,A,A
KIIP_law_31,0,A,A,A
KIIP_law_31,1,A,A,A
KIIP_law_31,2,A,A,A
KIIP_law_32,0,A,A,A
KIIP_law_32,1,A,A,A
KIIP_law_32,2,A,A,A
KIIP_law_33,0,A,B,B
KIIP_law_33,1,A,B,B
KIIP_law_33,2,A,B,B
KIIP_law_34,0,A,A,A
KIIP_law_34,1,A,A,A
KIIP_law_34,2,A,A,A
KIIP_law_35,0,A,A,A
KIIP_law_35,1,A,A,A
KIIP_law_35,2,A,A,A
KIIP_law_36,0,A,A,A
KIIP_law_36,1,A,A,A
KIIP_law_36,2,A,A,A
KIIP_law_37,0,C,C,C
KIIP_law_37,1,C,C,C
KIIP_law_37,2,C,C,C
KIIP_law_38,0,D,D,D
KIIP_law_38,1,D,D,D
KIIP_law_38,2,D,D,D
