id,trial,answer,pred,response
KHB_66_39,0,C,C,C
KHB_66_39,1,C,C,C
KHB_66_39,2,C,C,C
KHB_66_40,0,C,,정답 (Answer): C
KHB_66_40,1,C,,정답 (Answer): C
KHB_66_40,2,C,,정답 (Answer): C
KHB_66_41,0,D,B,B: 발췌 개헌안 통과
KHB_66_41,1,D,B,B: 발췌 개헌안 통과
KHB_66_41,2,D,B,B: 발췌 개헌안 통과
KHB_66_42,0,B,B,B
KHB_66_42,1,B,B,B
KHB_66_42,2,B,B,B
KHB_66_43,0,C,C,C: 6• 15 남북 공동 선언을 발표하였다.
KHB_66_43,1,C,C,C: 6• 15 남북 공동 선언을 발표하였다.
KHB_66_43,2,C,C,C: 6• 15 남북 공동 선언을 발표하였다.
KHB_66_44,0,D,D,D
KHB_66_44,1,D,D,D
KHB_66_44,2,D,D,D
KHB_66_45,0,A,A,A
KHB_66_45,1,A,A,A
KHB_66_45,2,A,A,A
KHB_66_47,0,A,C,C
KHB_66_47,1,A,A,A: (원효) - 십문화쟁론을 저술함.
KHB_66_47,2,A,C,C
KHB_66_48,0,D,D,D: (다) - (나) - (가)
KHB_66_48,1,D,D,D: (다) - (나) - (가)
KHB_66_48,2,D,D,D: (다) - (나) - (가)
Kedu_history_1,0,D,A,A
Kedu_history_1,1,D,A,A
Kedu_history_1,2,D,A,A
Kedu_history_2,0,C,D,D
Kedu_history_2,1,C,D,D
Kedu_history_2,2,C,D,D
Kedu_history_3,0,D,,정답 (Answer): D
Kedu_history_3,1,D,D,D
Kedu_history_3,2,D,D,D
Kedu_history_4,0,B,C,C: 한식(寒食)
Kedu_history_4,1,B,C,C
Kedu_history_4,2,B,C,C: 한식(寒食)
Kedu_history_5,0,B,B,B
Kedu_history_5,1,B,B,B
Kedu_history_5,2,B,B,B
Kedu_history_6,0,D,C,C: 황성신문
Kedu_history_6,1,D,D,D: 대한매일신보
Kedu_history_6,2,D,C,C: 황성신문
Kedu_history_7,0,A,B,B: 육영공원
Kedu_history_7,1,A,B,B: 육영공원
Kedu_history_7,2,A,B,B: 육영공원
Kedu_history_8,0,C,C,C: 구지가(龜旨歌)
Kedu_history_8,1,C,C,C: 구지가(龜旨歌)
Kedu_history_8,2,C,C,C
Kedu_history_9,0,B,C,C
Kedu_history_9,1,B,C,C
Kedu_history_9,2,B,A,A
Kedu_history_10,0,B,C,C
Kedu_history_10,1,B,C,C
Kedu_history_10,2,B,C,C
Kedu_history_11,0,A,C,C
Kedu_history_11,1,A,C,C
Kedu_history_11,2,A,C,C
Kedu_history_12,0,A,A,A
Kedu_history_12,1,A,A,A
Kedu_history_12,2,A,A,A
Kedu_history_13,0,D,C,C
Kedu_history_13,1,D,C,C: 수운잡방
Kedu_history_13,2,D,C,C: 수운잡방
Kedu_history_14,0,B,B,B
Kedu_history_14,1,B,B,B
Kedu_history_14,2,B,B,B
Kedu_history_15,0,A,B,B
Kedu_history_15,1,A,B,B
Kedu_history_15,2,A,B,B
Kedu_history_16,0,B,B,B: 기미독립선언문
Kedu_history_16,1,B,B,B: 기미독립선언문
Kedu_history_16,2,B,B,B: 기미독립선언문
Kedu_history_17,0,D,D,D
Kedu_history_17,1,D,D,D
Kedu_history_17,2,D,D,D
Kedu_history_18,0,A,A,A
Kedu_history_18,1,A,A,A
Kedu_history_18,2,A,A,A
Kedu_history_19,0,A,,정답 (Answer): B
Kedu_history_19,1,A,B,B
Kedu_history_19,2,A,,정답 (Answer): B
Kedu_history_20,0,B,A,A: 무정
Kedu_history_20,1,B,A,A: 무정
Kedu_history_20,2,B,A,A: 무정
Kedu_history_21,0,B,B,B
Kedu_history_21,1,B,B,B
Kedu_history_21,2,B,B,B
Kedu_history_22,0,D,D,D
Kedu_history_22,1,D,D,D: 규방(閨房)
Kedu_history_22,2,D,D,D
Kedu_history_23,0,B,A,A: 직지심체요절
Kedu_history_23,1,B,A,A: 직지심체요절
Kedu_history_23,2,B,A,A
Kedu_history_24,0,B,D,D
Kedu_history_24,1,B,D,D
Kedu_history_24,2,B,D,D
Kedu_history_25,0,C,B,B
Kedu_history_25,1,C,B,B
Kedu_history_25,2,C,B,B
Kedu_history_26,0,C,C,C
Kedu_history_26,1,C,C,C
Kedu_history_26,2,C,C,C
Kedu_history_27,0,D,D,D
Kedu_history_27,1,D,D,D
Kedu_history_27,2,D,D,D
Kedu_history_28,0,B,C,C
Kedu_history_28,1,B,C,C
Kedu_history_28,2,B,C,C
Kedu_history_29,0,C,C,C: 조선상고사
Kedu_history_29,1,C,C,C: 조선상고사
Kedu_history_29,2,C,C,C: 조선상고사
Kedu_history_30,0,B,B,B: 청산별곡
Kedu_history_30,1,B,B,B: 청산별곡
Kedu_history_30,2,B,B,B: 청산별곡
Kedu_history_31,0,B,D,D
Kedu_history_31,1,B,D,D
Kedu_history_31,2,B,D,D
Kedu_history_32,0,C,C,C: 후추
Kedu_history_32,1,C,C,C: 후추
Kedu_history_32,2,C,C,C: 후추
Kedu_history_33,0,D,D,D
Kedu_history_33,1,D,D,D
Kedu_history_33,2,D,D,D
Kedu_history_34,0,C,A,A
Kedu_history_34,1,C,A,A
Kedu_history_34,2,C,A,A
Kedu_history_35,0,A,A,A
Kedu_history_35,1,A,A,A
Kedu_history_35,2,A,A,A
Kedu_history_36,0,C,C,C
Kedu_history_36,1,C,C,C
Kedu_history_36,2,C,C,C
Kedu_history_37,0,B,C,C
Kedu_history_37,1,B,C,C
Kedu_history_37,2,B,C,C
Kedu_history_38,0,C,C,C: ≪흠흠신서≫
Kedu_history_38,1,C,C,C: ≪흠흠신서≫
Kedu_history_38,2,C,C,C: ≪흠흠신서≫
Kedu_history_39,0,C,C,C
Kedu_history_39,1,C,C,C
Kedu_history_39,2,C,C,C
Kedu_history_40,0,A,C,C
Kedu_history_40,1,A,C,C
Kedu_history_40,2,A,C,C
Kedu_history_41,0,C,C,C
Kedu_history_41,1,C,C,C
Kedu_history_41,2,C,C,C
Kedu_history_42,0,A,A,A: 김정희
Kedu_history_42,1,A,A,A: 김정희
Kedu_history_42,2,A,A,A: 김정희
Kedu_history_43,0,B,B,B
Kedu_history_43,1,B,B,B
Kedu_history_43,2,B,B,B
Kedu_history_44,0,B,B,B: 가례도감의궤(嘉禮都監儀軌)
Kedu_history_44,1,B,B,B: 가례도감의궤(嘉禮都監儀軌)
Kedu_history_44,2,B,B,B: 가례도감의궤(嘉禮都監儀軌)
PSE_history_13_1,0,B,D,D
PSE_history_13_1,1,B,D,D
PSE_history_13_1,2,B,D,D
PSE_history_13_2,0,D,C,C
PSE_history_13_2,1,D,C,C
PSE_history_13_2,2,D,C,C
PSE_history_13_3,0,B,C,C: 부민단
PSE_history_13_3,1,B,C,C: 부민단
PSE_history_13_3,2,B,C,C: 부민단
PSE_history_13_4,0,A,C,C: 독립군이 봉오동.청산리 전투에서 일본군을 크게 무찔렀다.
PSE_history_13_4,1,A,C,C: 독립군이 봉오동.청산리 전투에서 일본군을 크게 무찔렀다.
PSE_history_13_4,2,A,C,C: 독립군이 봉오동.청산리 전투에서 일본군을 크게 무찔렀다.
PSE_history_13_5,0,A,C,C
PSE_history_13_5,1,A,A,A
PSE_history_13_5,2,A,A,A
PSE_history_13_6,0,B,C,C
PSE_history_13_6,1,B,C,C: ㄹ→ㄱ→ㄴ→ㄷ
PSE_history_13_6,2,B,C,C
PSE_history_13_7,0,D,D,D
PSE_history_13_7,1,D,D,D
PSE_history_13_7,2,D,D,D
PSE_history_13_8,0,D,D,D
PSE_history_13_8,1,D,D,D
PSE_history_13_8,2,D,D,D
PSE_history_13_9,0,C,C,C: 의정부 서사제의 시행
PSE_history_13_9,1,C,C,C
PSE_history_13_9,2,C,C,C: 의정부 서사제의 시행
PSE_history_13_10,0,A,,정답 (Answer): B
PSE_history_13_10,1,A,B,B
PSE_history_13_10,2,A,,정답 (Answer): B
PSE_history_13_11,0,B,B,B
PSE_history_13_11,1,B,B,B
PSE_history_13_11,2,B,B,B
PSE_history_13_12,0,D,D,D
PSE_history_13_12,1,D,B,B
PSE_history_13_12,2,D,B,B
PSE_history_13_13,0,C,C,C
PSE_history_13_13,1,C,C,C
PSE_history_13_13,2,C,C,C
PSE_history_13_14,0,C,C,C
PSE_history_13_14,1,C,C,C
PSE_history_13_14,2,C,C,C
PSE_history_13_15,0,A,C,C
PSE_history_13_15,1,A,C,C
PSE_history_13_15,2,A,C,C
PSE_history_13_16,0,D,C,C
PSE_history_13_16,1,D,C,C
PSE_history_13_16,2,D,C,C
PSE_history_13_17,0,C,B,B: 전통적 미풍양속을 계승하면서 삼강오륜을 중심으로 한 유교
PSE_history_13_17,1,C,B,B: 전통적 미풍양속을 계승하면서 삼강오륜을 중심으로 한 유교
PSE_history_13_17,2,C,B,B: 전통적 미풍양속을 계승하면서 삼강오륜을 중심으로 한 유교
PSE_history_13_18,0,B,,정답 (Answer): B
PSE_history_13_18,1,B,,정답 (Answer): B
PSE_history_13_18,2,B,,정답 (Answer): B
PSE_history_13_19,0,C,C,C
PSE_history_13_19,1,C,C,C
PSE_history_13_19,2,C,C,C
PSE_history_14_1,0,C,A,A: 광개토왕비
PSE_history_14_1,1,C,A,A: 광개토왕비
PSE_history_14_1,2,C,A,A: 광개토왕비
PSE_history_14_2,0,B,B,B
PSE_history_14_2,1,B,B,B
PSE_history_14_2,2,B,B,B
PSE_history_14_3,0,B,C,C
PSE_history_14_3,1,B,C,C
PSE_history_14_3,2,B,C,C
PSE_history_14_4,0,D,D,D
PSE_history_14_4,1,D,C,C
PSE_history_14_4,2,D,C,C
PSE_history_14_5,0,D,D,D
PSE_history_14_5,1,D,B,B
PSE_history_14_5,2,D,A,A
PSE_history_14_6,0,B,D,D
PSE_history_14_6,1,B,D,D
PSE_history_14_6,2,B,D,D
PSE_history_14_7,0,B,A,A
PSE_history_14_7,1,B,A,A
PSE_history_14_7,2,B,A,A
PSE_history_14_8,0,D,C,C
PSE_history_14_8,1,D,D,D
PSE_history_14_8,2,D,D,D
PSE_history_14_9,0,A,A,A
PSE_history_14_9,1,A,A,A
PSE_history_14_9,2,A,A,A
PSE_history_14_10,0,D,A,A
PSE_history_14_10,1,D,A,A
PSE_history_14_10,2,D,A,A
PSE_history_14_11,0,C,D,D
PSE_history_14_11,1,C,D,D
PSE_history_14_11,2,C,D,D
PSE_history_14_12,0,B,,정답 (Answer): B
PSE_history_14_12,1,B,,정답 (Answer): B
PSE_history_14_12,2,B,,정답 (Answer): B
PSE_history_14_13,0,A,D,D
PSE_history_14_13,1,A,D,D
PSE_history_14_13,2,A,D,D
PSE_history_14_14,0,A,D,D
PSE_history_14_14,1,A,D,D
PSE_history_14_14,2,A,D,D
PSE_history_14_15,0,B,C,C: 미국 상선 제너럴 셔먼 호가 격침되었다.
PSE_history_14_15,1,B,B,B: 공노비 6만 6천여 명을 양인으로 해방시켰다.
PSE_history_14_15,2,B,B,B
PSE_history_14_16,0,A,D,D
PSE_history_14_16,1,A,C,C
PSE_history_14_16,2,A,D,D
PSE_history_14_17,0,C,A,A
PSE_history_14_17,1,C,A,A
PSE_history_14_17,2,C,A,A
PSE_history_14_18,0,D,D,D
PSE_history_14_18,1,D,A,A
PSE_history_14_18,2,D,D,D
PSE_history_14_19,0,D,D,D
PSE_history_14_19,1,D,D,D
PSE_history_14_19,2,D,D,D
PSE_history_15_1,0,D,A,A
PSE_history_15_1,1,D,A,A
PSE_history_15_1,2,D,D,D
PSE_history_15_2,0,D,D,D
PSE_history_15_2,1,D,D,D
PSE_history_15_2,2,D,D,D
PSE_history_15_3,0,B,B,B
PSE_history_15_3,1,B,B,B
PSE_history_15_3,2,B,B,B
PSE_history_15_4,0,B,B,B
PSE_history_15_4,1,B,B,B
PSE_history_15_4,2,B,B,B
PSE_history_15_5,0,C,B,B
PSE_history_15_5,1,C,B,B
PSE_history_15_5,2,C,B,B
PSE_history_15_6,0,C,D,D
PSE_history_15_6,1,C,D,D
PSE_history_15_6,2,C,D,D
PSE_history_15_7,0,C,B,B: 5도 양계의 지방 제도를 확립하였다.
PSE_history_15_7,1,C,B,B: 5도 양계의 지방 제도를 확립하였다.
PSE_history_15_7,2,C,B,B
PSE_history_15_8,0,A,D,D
PSE_history_15_8,1,A,D,D
PSE_history_15_8,2,A,D,D
PSE_history_15_9,0,C,D,D
PSE_history_15_9,1,C,D,D
PSE_history_15_9,2,C,D,D
PSE_history_15_10,0,C,D,D
PSE_history_15_10,1,C,D,D
PSE_history_15_10,2,C,D,D
PSE_history_15_11,0,A,A,A
PSE_history_15_11,1,A,A,A
PSE_history_15_11,2,A,A,A
PSE_history_15_12,0,D,D,D
PSE_history_15_12,1,D,D,D
PSE_history_15_12,2,D,D,D
PSE_history_15_13,0,D,B,B
PSE_history_15_13,1,D,C,C
PSE_history_15_13,2,D,B,B
PSE_history_15_14,0,B,A,A
PSE_history_15_14,1,B,A,A
PSE_history_15_14,2,B,A,A
PSE_history_15_15,0,B,B,B
PSE_history_15_15,1,B,B,B
PSE_history_15_15,2,B,B,B
PSE_history_15_16,0,D,D,D
PSE_history_15_16,1,D,D,D
PSE_history_15_16,2,D,D,D
PSE_history_15_17,0,A,B,B
PSE_history_15_17,1,A,B,B
PSE_history_15_17,2,A,B,B
PSE_history_15_18,0,C,D,D
PSE_history_15_18,1,C,D,D
PSE_history_15_18,2,C,D,D
PSE_history_16_1,0,C,C,C
PSE_history_16_1,1,C,C,C
PSE_history_16_1,2,C,C,C
PSE_history_16_2,0,D,D,D
PSE_history_16_2,1,D,D,D
PSE_history_16_2,2,D,D,D
PSE_history_16_3,0,C,A,A
PSE_history_16_3,1,C,A,A
PSE_history_16_3,2,C,A,A
PSE_history_16_4,0,C,B,B
PSE_history_16_4,1,C,B,B: 서울에서 건국준비위원회가 조직되었다.
PSE_history_16_4,2,C,D,D
PSE_history_16_5,0,B,D,D
PSE_history_16_5,1,B,D,D
PSE_history_16_5,2,B,D,D
PSE_history_16_6,0,C,A,A
PSE_history_16_6,1,C,A,A
PSE_history_16_6,2,C,A,A
PSE_history_16_7,0,D,D,D
PSE_history_16_7,1,D,D,D
PSE_history_16_7,2,D,D,D
PSE_history_16_8,0,A,D,D
PSE_history_16_8,1,A,D,D
PSE_history_16_8,2,A,D,D
PSE_history_16_9,0,B,D,D
PSE_history_16_9,1,B,D,D
PSE_history_16_9,2,B,D,D
PSE_history_16_10,0,C,C,C
PSE_history_16_10,1,C,C,C
PSE_history_16_10,2,C,C,C
PSE_history_16_11,0,A,D,D
PSE_history_16_11,1,A,D,D
PSE_history_16_11,2,A,D,D
PSE_history_16_12,0,A,D,D
PSE_history_16_12,1,A,D,D
PSE_history_16_12,2,A,D,D
PSE_history_16_13,0,A,C,C
PSE_history_16_13,1,A,C,C
PSE_history_16_13,2,A,,정답 (Answer): C
PSE_history_16_14,0,D,B,B
PSE_history_16_14,1,D,B,B
PSE_history_16_14,2,D,B,B: 경성 부민관에 폭탄을 투척하였다.
PSE_history_16_15,0,A,D,D
PSE_history_16_15,1,A,D,D
PSE_history_16_15,2,A,D,D
PSE_history_16_16,0,B,A,A
PSE_history_16_16,1,B,A,A
PSE_history_16_16,2,B,A,A
PSE_history_16_17,0,B,D,D
PSE_history_16_17,1,B,D,D
PSE_history_16_17,2,B,D,D
PSE_history_17_1,0,A,C,C
PSE_history_17_1,1,A,C,C
PSE_history_17_1,2,A,D,D
PSE_history_17_2,0,B,D,D
PSE_history_17_2,1,B,D,D
PSE_history_17_2,2,B,D,D
PSE_history_17_3,0,A,C,C
PSE_history_17_3,1,A,C,C
PSE_history_17_3,2,A,C,C
PSE_history_17_4,0,D,D,D
PSE_history_17_4,1,D,D,D
PSE_history_17_4,2,D,D,D
PSE_history_17_5,0,A,B,B
PSE_history_17_5,1,A,B,B
PSE_history_17_5,2,A,B,B
PSE_history_17_6,0,C,C,C
PSE_history_17_6,1,C,C,C
PSE_history_17_6,2,C,C,C
PSE_history_17_7,0,B,C,C
PSE_history_17_7,1,B,C,C
PSE_history_17_7,2,B,C,C
PSE_history_17_8,0,C,B,B
PSE_history_17_8,1,C,B,B
PSE_history_17_8,2,C,B,B
PSE_history_17_9,0,B,B,B: 대한제국 칙령 제41호 - 삼국접양지도
PSE_history_17_9,1,B,B,B
PSE_history_17_9,2,B,B,B: 대한제국 칙령 제41호 - 삼국접양지도
PSE_history_17_10,0,C,B,B
PSE_history_17_10,1,C,B,B
PSE_history_17_10,2,C,B,B
PSE_history_17_11,0,D,B,B
PSE_history_17_11,1,D,,정답 (Answer): B
PSE_history_17_11,2,D,B,B
PSE_history_17_12,0,D,B,B
PSE_history_17_12,1,D,B,B
PSE_history_17_12,2,D,B,B
PSE_history_17_13,0,C,,정답 (Answer): D
PSE_history_17_13,1,C,,정답 (Answer): D
PSE_history_17_13,2,C,,정답 (Answer): D
PSE_history_17_14,0,D,C,C
PSE_history_17_14,1,D,C,C
PSE_history_17_14,2,D,C,C
PSE_history_17_15,0,B,C,C
PSE_history_17_15,1,B,C,C
PSE_history_17_15,2,B,C,C
PSE_history_17_16,0,A,A,A
PSE_history_17_16,1,A,A,A
PSE_history_17_16,2,A,A,A
PSE_history_17_17,0,C,A,A
PSE_history_17_17,1,C,B,B
PSE_history_17_17,2,C,A,A
PSE_history_17_18,0,C,D,D
PSE_history_17_18,1,C,,정답 (Answer): C
PSE_history_17_18,2,C,C,C
PSE_history_17_19,0,A,B,B
PSE_history_17_19,1,A,B,B
PSE_history_17_19,2,A,B,B
PSE_history_18_1,0,A,A,A
PSE_history_18_1,1,A,C,C
PSE_history_18_1,2,A,C,C
PSE_history_18_2,0,B,B,B: 귀주 대첩
PSE_history_18_2,1,B,C,C: 강동 6주 경략
PSE_history_18_2,2,B,C,C: 강동 6주 경략
PSE_history_18_3,0,A,A,A
PSE_history_18_3,1,A,A,A
PSE_history_18_3,2,A,A,A
PSE_history_18_4,0,C,C,C
PSE_history_18_4,1,C,C,C
PSE_history_18_4,2,C,C,C
PSE_history_18_5,0,C,B,B
PSE_history_18_5,1,C,C,C
PSE_history_18_5,2,C,C,C
PSE_history_18_6,0,A,B,B
PSE_history_18_6,1,A,B,B
PSE_history_18_6,2,A,B,B
PSE_history_18_7,0,A,C,C
PSE_history_18_7,1,A,C,C
PSE_history_18_7,2,A,C,C
PSE_history_18_8,0,C,D,D
PSE_history_18_8,1,C,D,D
PSE_history_18_8,2,C,D,D
PSE_history_18_9,0,B,C,C: 연초 전매 제도에 따라 조합에 수매되는 담배
PSE_history_18_9,1,B,C,C: 연초 전매 제도에 따라 조합에 수매되는 담배
PSE_history_18_9,2,B,C,C: 연초 전매 제도에 따라 조합에 수매되는 담배
PSE_history_18_10,0,D,C,C
PSE_history_18_10,1,D,C,C
PSE_history_18_10,2,D,C,C
PSE_history_18_11,0,B,,정답 (Answer): B
PSE_history_18_11,1,B,,정답 (Answer): C
PSE_history_18_11,2,B,C,C
PSE_history_18_12,0,B,D,D
PSE_history_18_12,1,B,D,D
PSE_history_18_12,2,B,D,D
PSE_history_18_13,0,D,D,D
PSE_history_18_13,1,D,D,D
PSE_history_18_13,2,D,D,D
PSE_history_18_14,0,B,C,C
PSE_history_18_14,1,B,C,C: 황무지 개간권 요구에 대응하여 설립된 특허 회사였다.
PSE_history_18_14,2,B,C,C
PSE_history_18_15,0,C,,정답 (Answer): B
PSE_history_18_15,1,C,,정답 (Answer): B
PSE_history_18_15,2,C,,정답 (Answer): B
PSE_history_18_16,0,D,C,C
PSE_history_18_16,1,D,C,C
PSE_history_18_16,2,D,C,C
PSE_history_18_17,0,B,C,C: 국가 기간 산업인 울산 정유 공장이 가동되었다.
PSE_history_18_17,1,B,C,C
PSE_history_18_17,2,B,C,C: 국가 기간 산업인 울산 정유 공장이 가동되었다.
PSE_history_18_18,0,B,C,C: 제왕운기
PSE_history_18_18,1,B,C,C: 제왕운기
PSE_history_18_18,2,B,D,D: 삼국유사
PSE_history_18_19,0,C,C,C
PSE_history_18_19,1,C,C,C
PSE_history_18_19,2,C,C,C: ㄹ→ㄱ→ㄴ→ㄷ
PSE_history_19_1,0,C,C,C
PSE_history_19_1,1,C,C,C
PSE_history_19_1,2,C,C,C
PSE_history_19_2,0,D,B,B
PSE_history_19_2,1,D,B,B
PSE_history_19_2,2,D,B,B
PSE_history_19_3,0,C,C,C
PSE_history_19_3,1,C,C,C
PSE_history_19_3,2,C,C,C
PSE_history_19_4,0,C,C,C
PSE_history_19_4,1,C,C,C
PSE_history_19_4,2,C,C,C
PSE_history_19_5,0,D,D,D
PSE_history_19_5,1,D,D,D
PSE_history_19_5,2,D,D,D
PSE_history_19_6,0,A,D,D
PSE_history_19_6,1,A,D,D
PSE_history_19_6,2,A,D,D
PSE_history_19_7,0,A,D,D
PSE_history_19_7,1,A,D,D
PSE_history_19_7,2,A,D,D
PSE_history_19_8,0,D,C,C
PSE_history_19_8,1,D,C,C
PSE_history_19_8,2,D,C,C
PSE_history_19_9,0,C,D,D
PSE_history_19_9,1,C,D,D
PSE_history_19_9,2,C,,정답 (Answer): A
PSE_history_19_10,0,A,C,C
PSE_history_19_10,1,A,A,A
PSE_history_19_10,2,A,A,A
PSE_history_19_11,0,C,C,C
PSE_history_19_11,1,C,C,C
PSE_history_19_11,2,C,C,C
PSE_history_19_12,0,B,D,D
PSE_history_19_12,1,B,D,D
PSE_history_19_12,2,B,D,D
PSE_history_19_13,0,D,D,D
PSE_history_19_13,1,D,D,D
PSE_history_19_13,2,D,D,D
PSE_history_19_14,0,A,B,B
PSE_history_19_14,1,A,B,B
PSE_history_19_14,2,A,C,C
PSE_history_19_15,0,C,C,C
PSE_history_19_15,1,C,C,C
PSE_history_19_15,2,C,C,C
PSE_history_19_16,0,D,D,D
PSE_history_19_16,1,D,D,D
PSE_history_19_16,2,D,D,D
PSE_history_19_17,0,A,,정답 (Answer): D
PSE_history_19_17,1,A,D,"D: (가)조.일수호조규부록, (나)조.러수호통상조약"
PSE_history_19_17,2,A,D,"D: (가)조.일수호조규부록, (나)조.러수호통상조약"
PSE_history_19_18,0,B,C,C
PSE_history_19_18,1,B,C,C
PSE_history_19_18,2,B,C,C
PSE_history_19_19,0,B,D,D
PSE_history_19_19,1,B,D,D
PSE_history_19_19,2,B,D,D
PSE_history_19_20,0,B,D,D
PSE_history_19_20,1,B,D,D
PSE_history_19_20,2,B,D,D
PSE_history_20_1,0,C,C,C
PSE_history_20_1,1,C,C,C
PSE_history_20_1,2,C,C,C
PSE_history_20_2,0,D,C,C: 이의방을 제거하고 권력을 장악하였다.
PSE_history_20_2,1,D,B,B: 치안유지를 위해 야별초를 설립하였다.
PSE_history_20_2,2,D,,정답 (Answer): B
PSE_history_20_3,0,C,C,C
PSE_history_20_3,1,C,C,C
PSE_history_20_3,2,C,C,C
PSE_history_20_4,0,B,B,B: 근대 문물 수용의 사상적 기반이 되었다.
PSE_history_20_4,1,B,B,B: 근대 문물 수용의 사상적 기반이 되었다.
PSE_history_20_4,2,B,B,B
PSE_history_20_5,0,D,C,C: 혜민국
PSE_history_20_5,1,D,C,C: 혜민국
PSE_history_20_5,2,D,C,C: 혜민국
PSE_history_20_6,0,B,B,B
PSE_history_20_6,1,B,D,D
PSE_history_20_6,2,B,D,D
PSE_history_20_7,0,A,B,B
PSE_history_20_7,1,A,B,B
PSE_history_20_7,2,A,B,B
PSE_history_20_8,0,D,C,C
PSE_history_20_8,1,D,C,C
PSE_history_20_8,2,D,C,C
PSE_history_20_9,0,C,C,C
PSE_history_20_9,1,C,C,C
PSE_history_20_9,2,C,C,C
PSE_history_20_10,0,C,C,C
PSE_history_20_10,1,C,C,C
PSE_history_20_10,2,C,C,C
PSE_history_20_11,0,A,A,A
PSE_history_20_11,1,A,A,A
PSE_history_20_11,2,A,A,A
PSE_history_20_12,0,B,C,C
PSE_history_20_12,1,B,C,C
PSE_history_20_12,2,B,C,C
PSE_history_20_13,0,A,A,A
PSE_history_20_13,1,A,A,A: 황산벌에서 백제군을 물리쳤다.
PSE_history_20_13,2,A,A,A: 황산벌에서 백제군을 물리쳤다.
PSE_history_20_14,0,C,B,B
PSE_history_20_14,1,C,B,B
PSE_history_20_14,2,C,B,B
PSE_history_20_15,0,B,B,B
PSE_history_20_15,1,B,A,A
PSE_history_20_15,2,B,A,A
PSE_history_20_16,0,B,B,B
PSE_history_20_16,1,B,B,"B: 저금리, 저유가, 저달러의 3저 호황을 경험하다."
PSE_history_20_16,2,B,B,B
PSE_history_20_17,0,D,B,B: 경성 제국 대학이 설립되었다.
PSE_history_20_17,1,D,B,B: 경성 제국 대학이 설립되었다.
PSE_history_20_17,2,D,B,B: 경성 제국 대학이 설립되었다.
PSE_history_20_18,0,C,C,C
PSE_history_20_18,1,C,C,C
PSE_history_20_18,2,C,C,C
PSE_history_20_19,0,D,D,D
PSE_history_20_19,1,D,D,D
PSE_history_20_19,2,D,D,D
PSE_history_21_1,0,C,C,C
PSE_history_21_1,1,C,,정답 (Answer): C
PSE_history_21_1,2,C,,정답 (Answer): C
PSE_history_21_2,0,B,C,C
PSE_history_21_2,1,B,B,B
PSE_history_21_2,2,B,C,C
PSE_history_21_3,0,C,D,D
PSE_history_21_3,1,C,D,D
PSE_history_21_3,2,C,D,D
PSE_history_21_4,0,A,B,B: 조의제문을 사초에 실었다.
PSE_history_21_4,1,A,B,B: 조의제문을 사초에 실었다.
PSE_history_21_4,2,A,B,B: 조의제문을 사초에 실었다.
PSE_history_21_5,0,A,A,A
PSE_history_21_5,1,A,C,C
PSE_history_21_5,2,A,C,C
PSE_history_21_6,0,D,D,D
PSE_history_21_6,1,D,D,D
PSE_history_21_6,2,D,D,D: 이차돈의 순교를 계기로 불교가 공인되었다.
PSE_history_21_7,0,D,D,D
PSE_history_21_7,1,D,D,D
PSE_history_21_7,2,D,D,D
PSE_history_21_8,0,C,C,C
PSE_history_21_8,1,C,C,C
PSE_history_21_8,2,C,C,C
PSE_history_21_9,0,A,B,B
PSE_history_21_9,1,A,B,B
PSE_history_21_9,2,A,B,B
PSE_history_21_10,0,D,D,D
PSE_history_21_10,1,D,D,D
PSE_history_21_10,2,D,D,D
PSE_history_21_11,0,C,C,C
PSE_history_21_11,1,C,C,C
PSE_history_21_11,2,C,C,C
PSE_history_21_12,0,B,B,B
PSE_history_21_12,1,B,B,B
PSE_history_21_12,2,B,B,B
PSE_history_21_13,0,D,C,C
PSE_history_21_13,1,D,D,D
PSE_history_21_13,2,D,D,D
PSE_history_21_14,0,B,B,B
PSE_history_21_14,1,B,B,B
PSE_history_21_14,2,B,B,B
PSE_history_21_15,0,A,A,A
PSE_history_21_15,1,A,A,A
PSE_history_21_15,2,A,A,A
PSE_history_21_16,0,D,A,A: 대한민국 건국 강령이 상정되었다.
PSE_history_21_16,1,D,C,C: 민족유일당운동 차원에서 조선혁명당이 참가하였다.
PSE_history_21_16,2,D,C,C: 민족유일당운동 차원에서 조선혁명당이 참가하였다.
PSE_history_21_17,0,B,B,B
PSE_history_21_17,1,B,B,B
PSE_history_21_17,2,B,B,B
PSE_history_21_18,0,B,B,B
PSE_history_21_18,1,B,B,B
PSE_history_21_18,2,B,B,B
PSE_history_21_19,0,C,,정답: A
PSE_history_21_19,1,C,,정답: A
PSE_history_21_19,2,C,,정답: A
PSE_history_22_1,0,A,D,D
PSE_history_22_1,1,A,C,C
PSE_history_22_1,2,A,C,C
PSE_history_22_2,0,C,A,A
PSE_history_22_2,1,C,A,A
PSE_history_22_2,2,C,A,A
PSE_history_22_3,0,D,D,D
PSE_history_22_3,1,D,D,D
PSE_history_22_3,2,D,D,D
PSE_history_22_4,0,A,A,A
PSE_history_22_4,1,A,A,A
PSE_history_22_4,2,A,A,A
PSE_history_22_5,0,B,B,B
PSE_history_22_5,1,B,B,B
PSE_history_22_5,2,B,B,B
PSE_history_22_6,0,C,B,B
